activity_id,user_key,date_key,subscription_plan_key,logins_count,sessions_count,minutes_watched,lessons_completed,quizzes_attempted,distinct_courses_accessed,active_days_last_30d,days_since_last_login,is_inactive_7d_flag,is_premium,has_active_subscription
39640,601,20251030,4,0,0,0,0,0,0,0,37,True,True,True
39641,308,20251030,3,5,1,166,1,0,1,27,5,False,False,True
39642,488,20251030,5,2,8,65,7,2,3,5,2,False,True,True
39643,912,20251030,5,2,6,189,4,2,3,7,0,False,False,True
39644,131,20251030,3,0,0,0,0,0,0,13,41,True,False,False
39645,189,20251030,3,1,7,140,4,0,3,1,2,False,False,False
39646,12,20251030,5,0,0,0,0,0,0,5,16,True,True,False
39647,237,20251030,4,5,7,35,5,3,1,28,1,False,True,False
39648,492,20251030,4,5,8,87,3,3,3,11,2,False,False,True
39649,472,20251030,4,2,3,121,8,0,1,22,2,False,True,True
39650,570,20251030,4,3,2,74,4,3,3,11,4,False,True,True
39651,343,20251030,3,2,5,155,6,4,2,23,0,False,True,False
39652,115,20251030,5,0,0,0,0,0,0,10,9,True,True,True
39653,730,20251030,3,5,6,93,0,4,2,9,6,False,False,False
39654,95,20251030,1,2,8,142,0,4,1,27,7,False,True,True
39655,712,20251030,4,0,0,0,0,0,0,10,31,True,True,False
39656,111,20251030,5,1,4,17,1,2,1,28,1,False,True,True
39657,14,20251030,1,1,5,15,3,2,2,5,3,False,False,True
39658,970,20251030,3,3,4,144,7,5,1,16,3,False,True,True
39659,2,20251030,2,0,0,0,0,0,0,3,59,True,False,True
39660,405,20251030,4,5,2,118,1,4,3,14,2,False,True,False
39661,108,20251030,5,0,0,0,0,0,0,11,54,True,True,True
39662,751,20251030,3,5,2,190,3,2,1,21,0,False,True,True
39663,977,20251030,2,2,7,24,9,0,3,14,2,False,False,False
39664,580,20251030,4,2,5,96,4,2,3,28,7,False,False,False
39665,594,20251030,2,0,0,0,0,0,0,13,58,True,False,True
39666,672,20251030,3,1,1,129,4,3,1,25,2,False,True,False
39667,382,20251030,4,1,2,171,4,5,2,3,6,False,True,False
39668,385,20251030,5,2,7,251,5,1,2,19,3,False,True,False
39669,70,20251030,2,5,6,261,5,0,1,18,1,False,False,False
39670,479,20251030,3,5,6,247,3,3,2,28,6,False,False,True
39671,188,20251030,2,3,3,110,10,3,3,7,3,False,False,False
39672,360,20251030,1,4,1,174,9,0,1,30,3,False,True,False
39673,815,20251030,2,5,3,207,5,0,3,10,5,False,False,True
39674,56,20251030,5,4,4,101,5,3,2,11,4,False,False,True
39675,45,20251030,1,4,3,268,3,3,3,30,2,False,True,True
39676,967,20251030,5,5,2,201,6,1,2,28,5,False,True,False
39677,719,20251030,4,5,1,195,10,1,2,23,5,False,True,False
39678,755,20251030,5,1,1,12,9,5,1,9,0,False,False,True
39679,370,20251030,3,5,1,233,3,5,1,6,7,False,False,False
39680,199,20251030,5,2,8,296,10,5,1,22,2,False,True,False
39681,903,20251030,2,2,3,38,1,1,2,11,7,False,True,False
39682,723,20251030,3,0,0,0,0,0,0,8,58,True,True,True
39683,725,20251030,1,4,3,38,0,3,3,24,0,False,False,False
39684,67,20251030,1,5,5,192,1,4,1,30,7,False,False,False
39685,684,20251030,4,0,0,0,0,0,0,13,20,True,True,False
39686,61,20251030,1,2,8,165,0,3,1,4,1,False,False,True
39687,440,20251030,3,2,7,173,10,5,3,6,6,False,False,True
39688,791,20251030,5,5,1,19,10,0,2,8,0,False,False,False
39689,251,20251030,2,3,1,242,1,3,3,8,4,False,False,False
39690,969,20251030,4,4,3,211,1,0,3,15,2,False,True,True
39691,486,20251030,2,1,7,17,7,4,2,18,0,False,True,True
39692,837,20251030,5,4,1,296,7,2,1,27,3,False,True,True
39693,223,20251030,4,5,5,271,2,5,1,1,7,False,True,False
39694,265,20251030,2,0,0,0,0,0,0,14,19,True,False,False
39695,997,20251030,2,5,7,224,4,4,1,29,5,False,True,True
39696,211,20251030,1,0,0,0,0,0,0,5,24,True,False,False
39697,748,20251030,2,0,0,0,0,0,0,14,33,True,True,True
39698,686,20251030,4,0,0,0,0,0,0,7,39,True,True,True
39699,80,20251030,2,0,0,0,0,0,0,8,58,True,False,False
39700,685,20251030,1,0,0,0,0,0,0,10,51,True,True,True
39701,991,20251030,3,4,2,189,6,5,1,17,5,False,False,True
39702,292,20251030,4,2,2,236,3,0,1,7,6,False,False,True
39703,692,20251030,1,0,0,0,0,0,0,10,49,True,False,False
39704,850,20251030,3,0,0,0,0,0,0,13,40,True,True,True
39705,136,20251030,2,0,0,0,0,0,0,5,42,True,True,True
39706,496,20251030,4,0,0,0,0,0,0,13,59,True,False,False
39707,671,20251030,4,0,0,0,0,0,0,10,43,True,True,False
39708,626,20251030,5,3,6,63,10,0,3,20,1,False,True,True
39709,471,20251030,2,3,2,91,2,1,1,20,4,False,False,True
39710,85,20251030,1,4,3,120,8,3,3,20,6,False,False,True
39711,90,20251030,3,2,6,246,0,3,3,16,4,False,True,False
39712,705,20251030,4,5,3,118,6,4,1,25,6,False,True,False
39713,217,20251030,4,0,0,0,0,0,0,6,38,True,False,True
39714,24,20251030,1,0,0,0,0,0,0,6,8,True,True,False
39715,338,20251030,2,1,3,27,1,5,1,1,2,False,False,False
39716,510,20251030,1,4,7,141,4,2,1,11,2,False,True,True
39717,126,20251030,5,2,7,112,3,0,3,15,6,False,False,True
39718,862,20251030,5,1,5,48,9,3,3,22,7,False,True,True
39719,613,20251030,1,1,7,282,7,4,3,30,2,False,True,False
39720,937,20251030,1,2,4,37,5,0,1,24,4,False,False,False
39721,162,20251030,2,2,1,71,1,3,1,10,4,False,True,False
39722,914,20251030,1,5,2,170,10,3,1,17,4,False,True,True
39723,325,20251030,3,3,1,68,1,2,3,26,4,False,False,True
39724,283,20251030,3,1,1,87,5,4,3,27,4,False,False,True
39725,641,20251030,4,1,5,208,9,0,1,14,3,False,True,False
39726,638,20251031,4,0,0,0,0,0,0,7,26,True,True,False
39727,988,20251031,5,2,8,172,10,4,2,19,6,False,True,True
39728,204,20251031,4,2,5,57,5,0,3,27,5,False,True,False
39729,804,20251031,5,3,8,281,9,5,3,11,4,False,False,True
39730,87,20251031,5,2,5,296,10,5,1,29,7,False,True,False
39731,849,20251031,3,2,2,118,1,0,1,8,2,False,False,False
39732,977,20251031,2,3,3,108,6,1,1,21,6,False,False,False
39733,261,20251031,3,0,0,0,0,0,0,13,26,True,True,True
39734,395,20251031,1,2,6,25,0,1,3,11,5,False,False,False
39735,801,20251031,3,5,8,229,0,0,1,22,4,False,False,False
39736,16,20251031,3,5,4,109,5,1,3,11,0,False,True,False
39737,520,20251031,2,4,3,203,1,3,1,18,5,False,False,True
39738,306,20251031,2,5,7,157,6,1,3,19,6,False,True,True
39739,616,20251031,4,4,3,35,6,4,1,25,1,False,True,False
39740,6,20251031,3,2,2,265,10,4,2,2,1,False,True,False
39741,643,20251031,1,4,6,138,8,1,3,7,1,False,False,True
39742,334,20251031,4,0,0,0,0,0,0,7,13,True,False,True
39743,446,20251031,3,2,2,159,0,1,1,29,7,False,True,False
39744,619,20251031,3,1,2,270,6,5,2,8,7,False,False,True
39745,135,20251031,4,5,7,163,3,2,3,5,5,False,False,True
39746,815,20251031,1,5,7,152,4,4,2,17,0,False,False,False
39747,248,20251031,2,0,0,0,0,0,0,10,42,True,True,True
39748,542,20251031,4,2,4,24,6,4,3,27,6,False,False,False
39749,900,20251031,4,0,0,0,0,0,0,10,11,True,True,False
39750,372,20251031,3,0,0,0,0,0,0,4,35,True,False,True
39751,838,20251031,4,3,7,153,7,3,3,5,6,False,False,True
39752,788,20251031,5,5,4,181,8,1,2,15,3,False,False,True
39753,96,20251031,3,2,3,200,8,0,1,6,7,False,True,True
39754,56,20251031,2,0,0,0,0,0,0,13,49,True,False,True
39755,973,20251031,1,2,1,201,7,3,3,7,6,False,False,False
39756,424,20251031,3,0,0,0,0,0,0,0,30,True,True,False
39757,879,20251031,2,3,1,299,6,0,2,20,6,False,True,True
39758,436,20251031,3,4,6,297,4,4,2,7,3,False,False,True
39759,464,20251031,1,0,0,0,0,0,0,8,30,True,False,True
39760,351,20251031,2,2,8,218,5,1,2,29,1,False,False,False
39761,407,20251031,3,4,7,279,8,1,2,10,6,False,False,True
39762,964,20251031,2,0,0,0,0,0,0,14,40,True,True,False
39763,158,20251031,4,0,0,0,0,0,0,6,28,True,True,True
39764,509,20251031,1,4,4,215,1,4,1,13,2,False,False,False
39765,27,20251031,1,2,3,129,3,4,3,17,3,False,False,True
39766,810,20251031,2,0,0,0,0,0,0,9,52,True,False,False
39767,197,20251031,4,0,0,0,0,0,0,13,35,True,False,True
39768,775,20251031,4,5,4,45,8,5,2,10,4,False,True,True
39769,640,20251031,2,2,8,90,8,4,2,29,6,False,True,True
39770,684,20251031,1,5,1,271,4,2,3,18,7,False,False,False
39771,333,20251031,4,0,0,0,0,0,0,8,15,True,True,True
39772,540,20251031,5,5,7,109,5,5,2,3,0,False,True,True
39773,765,20251031,2,3,1,167,3,3,2,1,6,False,False,False
39774,202,20251031,3,5,4,208,1,0,1,3,3,False,False,True
39775,362,20251031,1,5,4,287,4,1,1,22,7,False,False,False
39776,227,20251031,5,3,1,248,9,4,3,4,2,False,True,False
39777,919,20251031,2,5,6,174,0,0,2,11,2,False,True,True
39778,296,20251031,4,2,8,50,3,4,1,27,0,False,True,False
39779,170,20251031,5,2,6,200,8,4,1,24,7,False,False,False
39780,270,20251031,1,1,6,70,8,3,2,18,4,False,False,False
39781,972,20251031,1,0,0,0,0,0,0,7,22,True,True,True
39782,537,20251031,2,5,7,47,4,1,3,19,5,False,False,False
39783,744,20251031,2,0,0,0,0,0,0,4,22,True,False,False
39784,941,20251031,2,1,7,296,9,0,3,9,5,False,True,False
39785,164,20251031,2,2,2,244,10,0,3,19,1,False,True,False
39786,609,20251031,1,2,3,288,6,5,3,1,0,False,True,False
39787,768,20251031,4,4,6,193,1,5,3,12,2,False,True,True
39788,959,20251031,4,0,0,0,0,0,0,12,9,True,True,False
39789,54,20251031,3,4,7,209,3,0,1,25,5,False,False,False
39790,434,20251031,4,0,0,0,0,0,0,9,53,True,False,False
39791,481,20251031,3,5,3,219,1,2,3,1,0,False,False,True
39792,412,20251031,3,3,7,189,7,5,1,20,4,False,False,True
39793,176,20251031,3,1,6,31,3,0,2,17,3,False,True,False
39794,329,20251031,4,4,5,46,1,1,3,14,6,False,True,True
39795,472,20251031,1,1,6,41,1,4,1,10,7,False,False,False
39796,527,20251031,3,5,2,79,3,0,1,13,3,False,True,False
39797,588,20251031,4,5,6,243,5,3,3,10,2,False,False,False
39798,463,20251031,4,4,7,155,7,2,3,22,2,False,True,True
39799,413,20251031,4,2,4,93,6,0,1,17,2,False,True,False
39800,735,20251031,3,3,2,56,4,4,3,8,7,False,False,False
39801,769,20251031,1,5,1,76,10,0,3,19,5,False,True,True
39802,404,20251031,1,0,0,0,0,0,0,3,24,True,True,False
39803,663,20251031,3,4,7,33,2,1,1,17,1,False,True,False
39804,736,20251031,3,0,0,0,0,0,0,5,54,True,False,False
39805,656,20251031,5,2,6,151,5,2,3,19,6,False,True,True
39806,836,20251031,2,1,5,138,2,2,3,7,3,False,True,False
39807,445,20251031,4,0,0,0,0,0,0,11,55,True,True,True
39808,885,20251031,1,0,0,0,0,0,0,8,20,True,True,True
39809,996,20251031,2,0,0,0,0,0,0,4,26,True,True,False
39810,122,20251031,2,0,0,0,0,0,0,12,11,True,True,False
39811,825,20251031,2,3,5,149,5,0,3,22,0,False,False,False
39812,896,20251031,1,5,5,122,3,3,2,20,4,False,True,True
39813,203,20251031,1,0,0,0,0,0,0,0,58,True,False,True
39814,692,20251031,1,0,0,0,0,0,0,3,35,True,False,True
39815,726,20251031,4,0,0,0,0,0,0,0,10,True,True,False
39816,593,20251031,3,0,0,0,0,0,0,13,33,True,False,False
39817,647,20251031,4,1,3,171,9,2,3,30,3,False,False,True
39818,809,20251031,5,0,0,0,0,0,0,9,9,True,False,False
39819,831,20251031,3,4,4,53,3,5,2,9,5,False,True,False
39820,255,20251031,5,0,0,0,0,0,0,5,53,True,False,False
39821,193,20251031,1,5,2,17,1,0,2,3,2,False,True,True
39822,864,20251031,2,1,5,13,4,5,3,11,5,False,True,False
39823,711,20251031,1,2,5,169,1,4,2,20,1,False,False,True
39824,324,20251031,1,3,2,286,4,2,1,22,6,False,True,False
39825,257,20251031,1,0,0,0,0,0,0,10,11,True,False,False
39826,486,20251031,5,0,0,0,0,0,0,15,42,True,True,False
39827,718,20251031,2,0,0,0,0,0,0,1,26,True,True,True
39828,568,20251031,4,5,3,123,10,4,3,14,6,False,False,False
39829,742,20251031,5,1,7,191,8,5,3,14,5,False,False,False
39830,43,20251031,3,3,7,217,7,1,3,13,1,False,True,False
39831,917,20251031,3,2,2,191,1,3,3,16,2,False,False,False
39832,895,20251031,1,0,0,0,0,0,0,10,31,True,True,False
39833,171,20251031,2,2,7,23,0,2,2,9,4,False,True,False
39834,712,20251031,1,4,8,108,0,5,2,9,4,False,True,False
39835,246,20251031,2,3,4,232,5,1,1,11,4,False,True,True
39836,799,20251031,4,2,2,248,5,5,2,12,0,False,True,True
39837,795,20251031,1,2,5,96,0,0,3,5,2,False,False,True
39838,310,20251031,2,3,8,189,6,0,2,22,5,False,True,True
39839,89,20251031,4,5,3,126,3,5,2,19,4,False,False,False
39840,685,20251031,3,5,2,214,10,4,1,21,1,False,False,True
39841,130,20251031,2,1,4,133,7,3,2,17,4,False,True,True
39842,259,20251031,3,0,0,0,0,0,0,5,51,True,True,True
39843,601,20251031,1,3,5,169,10,0,1,5,5,False,True,True
39844,274,20251031,3,5,2,241,1,4,3,22,6,False,True,False
39845,133,20251031,5,5,1,53,4,4,3,27,3,False,True,False
39846,430,20251031,5,0,0,0,0,0,0,8,15,True,True,True
39847,968,20251031,2,3,7,121,5,2,2,28,7,False,False,False
39848,94,20251031,1,4,4,200,2,3,2,20,5,False,True,True
39849,408,20251031,3,4,1,221,1,3,3,4,2,False,True,True
39850,871,20251031,2,2,8,264,3,4,1,17,4,False,False,True
39851,492,20251031,1,0,0,0,0,0,0,6,43,True,False,True
39852,358,20251031,5,1,4,156,4,2,2,1,5,False,False,False
39853,292,20251031,1,3,2,42,4,0,3,11,3,False,True,True
39854,653,20251031,2,0,0,0,0,0,0,0,30,True,False,True
39855,69,20251031,5,0,0,0,0,0,0,12,23,True,False,False
39856,26,20251031,2,4,1,256,4,4,3,5,3,False,True,True
39857,922,20251031,4,0,0,0,0,0,0,2,10,True,True,False
39858,285,20251031,5,5,4,208,6,1,2,25,4,False,False,True
39859,17,20251031,2,3,4,227,8,2,1,5,5,False,True,False
39860,664,20251031,1,0,0,0,0,0,0,7,55,True,False,False
39861,553,20251031,3,5,4,148,7,3,1,29,4,False,True,True
39862,182,20251031,1,0,0,0,0,0,0,8,19,True,False,False
39863,728,20251031,2,5,8,217,9,5,3,2,7,False,False,True
39864,921,20251031,2,2,1,57,7,3,3,29,1,False,True,True
39865,490,20251031,1,3,7,171,8,3,2,25,7,False,True,True
39866,68,20251031,5,0,0,0,0,0,0,1,38,True,True,True
39867,276,20251031,2,2,5,32,2,4,2,16,0,False,True,True
39868,756,20251031,5,0,0,0,0,0,0,2,52,True,False,False
39869,41,20251031,1,0,0,0,0,0,0,0,20,True,True,False
39870,918,20251031,5,2,6,294,3,5,1,5,5,False,False,True
39871,10,20251031,5,3,7,151,5,2,3,13,0,False,True,False
39872,360,20251031,4,2,4,149,7,0,2,23,4,False,True,False
39873,700,20251031,2,2,2,51,1,0,3,26,2,False,False,True
39874,866,20251031,4,0,0,0,0,0,0,1,40,True,False,True
39875,503,20251031,2,5,2,105,1,5,3,24,0,False,False,True
39876,908,20251031,5,0,0,0,0,0,0,0,24,True,False,False
39877,105,20251031,5,1,4,92,0,4,1,3,3,False,False,False
39878,24,20251031,1,5,7,54,5,5,3,16,1,False,True,False
39879,974,20251031,4,1,1,48,5,5,1,28,6,False,True,False
39880,586,20251031,5,5,4,28,3,0,1,29,4,False,True,False
39881,960,20251031,1,3,5,131,9,2,3,8,4,False,True,False
39882,390,20251031,3,5,8,133,2,0,3,25,1,False,False,True
39883,617,20251031,5,5,4,10,3,4,3,20,1,False,True,False
39884,925,20251031,5,1,2,207,2,4,2,14,4,False,False,True
39885,687,20251031,3,3,2,241,10,2,3,23,2,False,False,True
39886,525,20251031,3,0,0,0,0,0,0,4,46,True,True,False
39887,786,20251031,5,0,0,0,0,0,0,6,37,True,False,True
39888,800,20251031,2,1,2,179,0,3,1,9,1,False,False,True
39889,231,20251031,5,0,0,0,0,0,0,13,52,True,False,False
39890,281,20251031,4,0,0,0,0,0,0,13,59,True,True,True
39891,623,20251031,3,5,1,17,6,2,1,1,0,False,False,False
39892,265,20251031,3,0,0,0,0,0,0,2,36,True,False,False
39893,914,20251031,1,1,1,57,5,4,3,29,3,False,False,True
39894,675,20251031,4,0,0,0,0,0,0,10,8,True,False,True
39895,891,20251031,3,0,0,0,0,0,0,8,33,True,False,False
39896,155,20251031,4,0,0,0,0,0,0,11,21,True,False,True
39897,655,20251031,5,3,8,221,4,5,2,17,6,False,True,False
39898,731,20251031,1,3,6,255,10,3,2,17,4,False,True,True
39899,978,20251031,3,3,6,19,8,3,3,21,5,False,True,False
39900,399,20251031,5,3,8,266,6,3,1,15,2,False,True,False
39901,797,20251031,2,5,1,53,6,3,1,10,7,False,True,False
39902,676,20251031,3,0,0,0,0,0,0,7,47,True,False,False
39903,955,20251031,4,5,7,71,10,2,2,7,6,False,True,False
39904,688,20251031,3,0,0,0,0,0,0,13,18,True,True,False
39905,961,20251031,4,5,4,151,10,1,3,28,1,False,False,True
39906,438,20251031,1,1,2,275,9,4,2,21,5,False,False,False
39907,573,20251031,4,2,8,215,8,0,2,16,4,False,False,True
39908,790,20251031,5,0,0,0,0,0,0,5,58,True,False,True
39909,5,20251031,5,0,0,0,0,0,0,14,11,True,True,True
39910,536,20251031,1,1,8,124,0,1,3,15,4,False,True,False
39911,750,20251031,2,4,5,83,8,2,3,5,1,False,False,True
39912,272,20251031,2,3,5,94,10,4,3,20,1,False,False,True
39913,196,20251031,4,0,0,0,0,0,0,12,36,True,False,False
39914,992,20251031,2,2,7,280,1,2,2,12,2,False,False,False
39915,628,20251031,4,2,2,174,5,3,3,1,5,False,True,True
39916,11,20251031,3,3,3,13,7,2,2,14,6,False,True,False
39917,297,20251031,5,4,4,284,9,5,3,10,1,False,True,False
39918,516,20251031,4,0,0,0,0,0,0,2,42,True,True,True
39919,141,20251031,3,5,5,261,1,4,1,15,3,False,False,False
39920,993,20251031,5,1,2,139,7,2,3,2,7,False,False,False
39921,739,20251031,2,0,0,0,0,0,0,12,43,True,False,False
39922,435,20251031,3,5,5,191,3,1,1,10,2,False,False,True
39923,658,20251031,2,0,0,0,0,0,0,9,45,True,True,True
39924,713,20251031,4,4,6,290,9,4,3,7,0,False,True,False
39925,521,20251031,2,4,5,19,7,3,3,30,1,False,False,False
39926,439,20251031,3,1,1,298,5,0,2,14,0,False,False,True
39927,567,20251031,4,0,0,0,0,0,0,11,47,True,False,False
39928,393,20251031,2,2,5,300,7,5,3,26,0,False,True,True
39929,58,20251031,3,4,8,121,10,3,3,17,7,False,True,False
39930,882,20251031,2,0,0,0,0,0,0,5,21,True,False,True
39931,117,20251031,3,0,0,0,0,0,0,2,22,True,True,True
39932,709,20251031,3,4,5,238,8,0,2,1,5,False,False,False
39933,428,20251031,5,0,0,0,0,0,0,5,43,True,False,True
39934,112,20251031,2,4,8,235,2,3,2,16,7,False,False,False
39935,947,20251031,1,1,7,22,5,5,2,22,6,False,False,True
39936,708,20251031,2,2,5,146,6,5,2,4,5,False,True,True
39937,326,20251031,5,4,6,138,0,1,3,29,3,False,True,True
39938,860,20251031,5,3,7,143,6,0,3,1,4,False,True,True
39939,951,20251031,2,4,7,254,0,2,2,12,7,False,False,False
39940,422,20251031,4,3,1,211,9,2,2,14,3,False,False,False
39941,660,20251031,4,2,5,189,4,1,2,1,3,False,False,False
39942,626,20251031,4,0,0,0,0,0,0,2,11,True,False,False
39943,136,20251031,3,1,6,97,8,4,2,1,2,False,False,True
39944,505,20251031,4,4,3,168,7,3,1,26,5,False,True,True
39945,926,20251031,4,0,0,0,0,0,0,15,18,True,False,True
39946,819,20251031,4,5,4,145,10,0,3,25,7,False,True,True
39947,554,20251031,3,1,5,191,3,4,2,8,7,False,False,False
39948,565,20251031,5,1,7,157,1,5,2,21,1,False,True,False
39949,686,20251031,2,4,3,22,5,4,3,17,1,False,True,True
39950,618,20251031,3,5,6,132,2,3,3,26,3,False,True,True
39951,762,20251031,4,3,5,71,10,5,1,12,0,False,True,False
39952,543,20251031,2,1,3,41,0,1,1,12,5,False,True,False
39953,284,20251031,4,4,4,206,7,4,1,1,1,False,True,True
39954,818,20251031,1,0,0,0,0,0,0,8,29,True,True,False
39955,214,20251031,2,4,4,109,5,4,3,18,6,False,True,True
39956,745,20251031,4,1,6,245,3,3,3,26,3,False,True,False
39957,828,20251031,2,0,0,0,0,0,0,8,58,True,True,True
39958,49,20251031,4,0,0,0,0,0,0,11,29,True,False,False
39959,388,20251031,4,2,2,69,1,5,3,11,0,False,True,True
39960,846,20251031,3,0,0,0,0,0,0,5,43,True,True,False
39961,580,20251031,3,2,5,138,4,2,1,5,2,False,False,True
39962,39,20251031,2,3,1,175,0,1,3,10,6,False,False,False
39963,704,20251031,3,2,6,87,9,1,2,17,2,False,False,False
39964,375,20251031,1,4,8,207,7,3,1,21,5,False,False,False
39965,317,20251031,5,1,3,224,10,2,1,21,2,False,False,True
39966,186,20251031,2,5,2,276,10,4,3,19,5,False,True,True
39967,37,20251031,4,1,5,89,9,5,2,23,2,False,False,False
39968,496,20251031,3,5,2,269,8,4,2,11,7,False,False,False
39969,829,20251031,1,0,0,0,0,0,0,15,44,True,False,True
39970,789,20251031,4,4,5,155,4,5,1,2,2,False,False,True
39971,784,20251031,1,1,5,64,5,4,2,14,2,False,True,True
39972,669,20251031,5,1,3,13,4,2,2,20,2,False,True,True
39973,835,20251031,4,1,7,87,3,2,3,22,1,False,True,False
39974,870,20251031,2,2,2,61,1,0,1,14,2,False,True,False
39975,71,20251031,3,3,6,49,3,1,2,1,1,False,True,False
39976,109,20251031,3,3,4,31,8,1,1,12,6,False,False,True
39977,555,20251031,5,0,0,0,0,0,0,3,14,True,True,True
39978,985,20251031,2,0,0,0,0,0,0,7,27,True,False,True
39979,290,20251031,4,0,0,0,0,0,0,5,22,True,False,False
39980,62,20251031,5,0,0,0,0,0,0,8,60,True,True,True
39981,717,20251031,5,4,4,31,0,4,3,3,7,False,False,False
39982,194,20251031,2,0,0,0,0,0,0,1,58,True,False,True
39983,165,20251031,3,5,1,89,5,4,2,29,2,False,False,False
39984,417,20251031,1,3,7,66,8,1,3,15,4,False,True,True
39985,845,20251031,5,2,1,122,3,1,1,21,4,False,True,True
39986,950,20251031,4,0,0,0,0,0,0,5,28,True,True,False
39987,34,20251031,4,4,5,60,7,1,2,4,3,False,True,True
39988,657,20251031,5,1,7,130,1,0,3,1,5,False,False,False
39989,487,20251031,4,3,3,37,4,1,2,27,0,False,False,True
39990,271,20251031,2,0,0,0,0,0,0,10,8,True,False,True
39991,450,20251031,3,3,4,288,8,1,1,29,6,False,False,False
39992,883,20251031,4,0,0,0,0,0,0,12,53,True,False,True
39993,772,20251031,4,0,0,0,0,0,0,1,19,True,False,True
39994,574,20251031,5,4,8,196,10,2,1,15,2,False,False,False
39995,127,20251031,3,3,4,276,9,0,1,6,0,False,False,True
39996,394,20251031,3,4,2,268,8,3,3,7,5,False,True,True
39997,787,20251031,3,5,7,184,0,3,2,8,5,False,True,True
39998,207,20251031,5,1,5,28,8,0,2,24,3,False,True,False
39999,719,20251031,5,3,4,154,3,0,1,29,5,False,True,False
40000,598,20251031,3,0,0,0,0,0,0,5,20,True,False,False
40001,820,20251031,2,2,2,222,3,0,2,7,2,False,True,True
40002,648,20251031,4,3,3,188,5,1,1,29,5,False,True,True
40003,776,20251031,5,5,5,58,1,1,3,2,6,False,True,True
40004,984,20251031,3,0,0,0,0,0,0,11,30,True,False,False
40005,55,20251031,1,3,6,215,10,4,2,30,3,False,True,True
40006,894,20251031,5,0,0,0,0,0,0,15,24,True,False,False
40007,168,20251031,4,3,4,133,3,4,3,13,3,False,False,False
40008,208,20251031,3,5,4,168,5,1,1,20,4,False,False,False
40009,806,20251031,2,0,0,0,0,0,0,1,35,True,True,True
40010,308,20251031,4,1,8,56,1,4,3,6,3,False,False,True
40011,9,20251031,5,5,1,208,8,1,2,6,4,False,True,True
40012,222,20251031,4,1,8,238,6,0,3,13,2,False,True,True
40013,476,20251031,3,3,1,44,7,1,2,25,5,False,True,True
40014,695,20251031,5,1,6,172,4,1,1,14,3,False,False,True
40015,874,20251031,2,4,5,187,4,3,2,8,7,False,False,True
40016,456,20251031,2,0,0,0,0,0,0,14,41,True,False,False
40017,889,20251031,3,0,0,0,0,0,0,2,26,True,True,True
40018,307,20251031,3,3,2,36,9,0,3,16,5,False,False,False
40019,982,20251031,5,3,5,52,1,0,2,24,6,False,False,False
40020,299,20251031,1,3,4,89,7,0,2,23,3,False,True,True
40021,651,20251031,4,3,7,84,2,0,2,23,6,False,False,False
40022,999,20251031,1,0,0,0,0,0,0,3,60,True,True,False
40023,576,20251031,1,2,7,140,7,4,1,3,1,False,False,True
40024,441,20251031,5,1,1,136,9,2,3,4,0,False,True,True
40025,535,20251031,1,5,8,253,3,4,2,30,7,False,True,False
40026,120,20251031,1,1,7,82,5,2,1,21,5,False,True,True
40027,650,20251031,3,4,6,225,7,4,1,5,4,False,False,True
40028,189,20251031,1,0,0,0,0,0,0,4,45,True,True,True
40029,610,20251031,4,3,7,202,7,3,1,24,0,False,True,False
40030,705,20251031,1,3,8,127,6,2,1,13,5,False,True,True
40031,758,20251031,3,5,8,286,10,1,2,13,1,False,True,True
40032,668,20251031,4,4,6,44,1,2,1,9,5,False,True,True
40033,501,20251031,1,1,3,190,3,5,1,26,1,False,False,False
40034,934,20251031,5,1,5,112,1,5,1,29,7,False,False,True
40035,169,20251031,4,5,5,13,3,5,2,16,0,False,True,False
40036,740,20251031,5,5,3,88,1,4,3,1,0,False,True,True
40037,589,20251031,5,2,7,218,4,1,1,7,5,False,False,True
40038,474,20251031,2,1,8,189,2,4,3,30,4,False,False,False
40039,379,20251031,2,5,8,16,8,0,3,9,2,False,True,True
40040,678,20251031,3,2,7,137,1,1,2,7,4,False,False,True
40041,33,20251031,4,0,0,0,0,0,0,8,57,True,True,True
40042,534,20251031,4,5,1,66,5,1,2,25,2,False,False,False
40043,493,20251031,4,4,6,123,1,1,3,14,0,False,False,True
40044,721,20251031,1,3,5,145,5,5,3,18,3,False,False,False
40045,444,20251031,2,4,1,241,3,2,3,24,3,False,True,True
40046,732,20251031,3,0,0,0,0,0,0,12,36,True,True,True
40047,563,20251031,4,2,5,45,8,4,2,27,2,False,False,True
40048,632,20251031,1,2,6,172,7,3,1,26,3,False,False,False
40049,759,20251031,1,0,0,0,0,0,0,3,14,True,False,False
40050,405,20251031,4,0,0,0,0,0,0,1,53,True,True,True
40051,715,20251031,1,1,1,45,5,0,3,2,7,False,False,True
40052,515,20251031,3,3,8,221,0,5,3,15,4,False,False,False
40053,373,20251031,1,4,7,261,2,4,2,21,5,False,False,False
40054,630,20251031,3,5,4,121,0,0,1,23,3,False,False,True
40055,76,20251031,4,1,5,93,8,3,3,24,1,False,False,True
40056,649,20251031,3,0,0,0,0,0,0,3,52,True,False,True
40057,470,20251031,2,0,0,0,0,0,0,13,23,True,True,True
40058,47,20251031,4,0,0,0,0,0,0,10,60,True,False,True
40059,495,20251031,1,5,1,56,2,5,2,6,0,False,True,True
